rating_key,title,parent_title,grandparent_title,full_title,parent_media_index,media_index,media_type,studio,started,stopped
22381,Let It Flow! School Festival!,Season 4,My Hero Academia,My Hero Academia - Let It Flow! School Festival!,4,23,episode,Nippon TV,1590895148,1590896417
22382,Japanese Hero Billboard Chart,Season 4,My Hero Academia,My Hero Academia - Japanese Hero Billboard Chart,4,24,episode,Nippon TV,1590897025,1590897630
22382,Japanese Hero Billboard Chart,Season 4,My Hero Academia,My Hero Academia - Japanese Hero Billboard Chart,4,24,episode,Nippon TV,1590897025,1590897630
22382,Japanese Hero Billboard Chart,Season 4,My Hero Academia,My Hero Academia - Japanese Hero Billboard Chart,4,24,episode,Nippon TV,1590897025,1590897630
22382,Japanese Hero Billboard Chart,Season 4,My Hero Academia,My Hero Academia - Japanese Hero Billboard Chart,4,24,episode,Nippon TV,1590897025,1590897630
22382,Japanese Hero Billboard Chart,Season 4,My Hero Academia,My Hero Academia - Japanese Hero Billboard Chart,4,24,episode,Nippon TV,1590897649,1590898388
22382,Japanese Hero Billboard Chart,Season 4,My Hero Academia,My Hero Academia - Japanese Hero Billboard Chart,4,24,episode,Nippon TV,1590897649,1590898388
22382,Japanese Hero Billboard Chart,Season 4,My Hero Academia,My Hero Academia - Japanese Hero Billboard Chart,4,24,episode,Nippon TV,1590897649,1590898388
22382,Japanese Hero Billboard Chart,Season 4,My Hero Academia,My Hero Academia - Japanese Hero Billboard Chart,4,24,episode,Nippon TV,1590897649,1590898388
22383,His Start,Season 4,My Hero Academia,My Hero Academia - His Start,4,25,episode,Nippon TV,1590898457,1590899889
22383,His Start,Season 4,My Hero Academia,My Hero Academia - His Start,4,25,episode,Nippon TV,1590898457,1590899889
22383,His Start,Season 4,My Hero Academia,My Hero Academia - His Start,4,25,episode,Nippon TV,1590898457,1590899889
22383,His Start,Season 4,My Hero Academia,My Hero Academia - His Start,4,25,episode,Nippon TV,1590898457,1590899889
11161,C Class License,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - C Class License,1,9,episode,NTV (JP),1590984026,1590985132
11161,C Class License,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - C Class License,1,9,episode,NTV (JP),1590984026,1590985132
11161,C Class License,Season 1,Hajime no Ippo,Hajime no Ippo - C Class License,1,9,episode,Nippon TV,1590984026,1590985132
11161,C Class License,Season 1,Hajime no Ippo,Hajime no Ippo - C Class License,1,9,episode,Nippon TV,1590984026,1590985132
11161,C Class License,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - C Class License,1,9,episode,NTV (JP),1590986058,1590986889
11161,C Class License,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - C Class License,1,9,episode,NTV (JP),1590986058,1590986889
11161,C Class License,Season 1,Hajime no Ippo,Hajime no Ippo - C Class License,1,9,episode,Nippon TV,1590986058,1590986889
11161,C Class License,Season 1,Hajime no Ippo,Hajime no Ippo - C Class License,1,9,episode,Nippon TV,1590986058,1590986889
11162,Debut Match!,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - Debut Match!,1,10,episode,NTV (JP),1590986902,1590988758
11162,Debut Match!,Season 1,Hajime no Ippo,Hajime no Ippo - Debut Match!,1,10,episode,Nippon TV,1590986902,1590988758
11163,Obsession for Victory,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - Obsession for Victory,1,11,episode,NTV (JP),1590988770,1590989283
11163,Obsession for Victory,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - Obsession for Victory,1,11,episode,NTV (JP),1590988770,1590989283
11163,Obsession for Victory,Season 1,Hajime no Ippo,Hajime no Ippo - Obsession for Victory,1,11,episode,Nippon TV,1590988770,1590989283
11163,Obsession for Victory,Season 1,Hajime no Ippo,Hajime no Ippo - Obsession for Victory,1,11,episode,Nippon TV,1590988770,1590989283
11163,Obsession for Victory,Season 1,Hajime no Ippo,Hajime no Ippo - Obsession for Victory,1,11,episode,Nippon TV,1590988770,1590989283
11163,Obsession for Victory,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - Obsession for Victory,1,11,episode,NTV (JP),1590989285,1590990458
11163,Obsession for Victory,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - Obsession for Victory,1,11,episode,NTV (JP),1590989285,1590990458
11163,Obsession for Victory,Season 1,Hajime no Ippo,Hajime no Ippo - Obsession for Victory,1,11,episode,Nippon TV,1590989285,1590990458
11163,Obsession for Victory,Season 1,Hajime no Ippo,Hajime no Ippo - Obsession for Victory,1,11,episode,Nippon TV,1590989285,1590990458
11163,Obsession for Victory,Season 1,Hajime no Ippo,Hajime no Ippo - Obsession for Victory,1,11,episode,Nippon TV,1590989285,1590990458
11169,Ippo on the Beach,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - Ippo on the Beach,1,17,episode,NTV (JP),1590990627,1590992155
11169,Ippo on the Beach,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - Ippo on the Beach,1,17,episode,NTV (JP),1590990627,1590992155
11169,Ippo on the Beach,はじめの一歩,Hajime no Ippo,Hajime no Ippo - Ippo on the Beach,1,17,episode,Studio Live,1590990627,1590992155
11169,Ippo on the Beach,はじめの一歩,Hajime no Ippo,Hajime no Ippo - Ippo on the Beach,1,17,episode,Studio Live,1590990627,1590992155
11169,Ippo on the Beach,はじめの一歩,Hajime no Ippo,Hajime no Ippo - Ippo on the Beach,1,17,episode,Studio Live,1590990627,1590992155
11210,Heartbroken,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - Heartbroken,1,58,episode,NTV (JP),1590992420,1590993887
11211,A Determined Will,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - A Determined Will,1,59,episode,NTV (JP),1590993892,1590994612
11211,A Determined Will,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - A Determined Will,1,59,episode,NTV (JP),1590993892,1590994612
11211,A Determined Will,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - A Determined Will,1,59,episode,NTV (JP),1590993892,1590994612
11211,A Determined Will,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - A Determined Will,1,59,episode,NTV (JP),1590994751,1590995362
11211,A Determined Will,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - A Determined Will,1,59,episode,NTV (JP),1590994751,1590995362
11211,A Determined Will,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - A Determined Will,1,59,episode,NTV (JP),1590994751,1590995362
11211,A Determined Will,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - A Determined Will,1,59,episode,NTV (JP),1590995384,1590995822
11211,A Determined Will,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - A Determined Will,1,59,episode,NTV (JP),1590995384,1590995822
11211,A Determined Will,Season 1,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting! - A Determined Will,1,59,episode,NTV (JP),1590995384,1590995822
11709,Kakashi and Orochimaru: Face-to-Face!,Season 2,Naruto,Naruto - Kakashi and Orochimaru: Face-to-Face!,2,5,episode,TV Tokyo,1590995831,1590996969
11710,Kunoichi Rumble: The Rivals Get Serious!,Season 2,Naruto,Naruto - Kunoichi Rumble: The Rivals Get Serious!,2,6,episode,TV Tokyo,1591030180,1591031364
11711,The Ultimate Battle: Cha!,Season 2,Naruto,Naruto - The Ultimate Battle: Cha!,2,7,episode,TV Tokyo,1591031859,1591033155
11712,Killer Kunoichi and a Shaky Shikamaru,Season 2,Naruto,Naruto - Killer Kunoichi and a Shaky Shikamaru,2,8,episode,TV Tokyo,1591033157,1591034422
11712,Killer Kunoichi and a Shaky Shikamaru,Season 2,Naruto,Naruto - Killer Kunoichi and a Shaky Shikamaru,2,8,episode,TV Tokyo,1591033157,1591034422
11712,Killer Kunoichi and a Shaky Shikamaru,Season 2,Naruto,Naruto - Killer Kunoichi and a Shaky Shikamaru,2,8,episode,TV Tokyo,1591056062,1591056855
11712,Killer Kunoichi and a Shaky Shikamaru,Season 2,Naruto,Naruto - Killer Kunoichi and a Shaky Shikamaru,2,8,episode,TV Tokyo,1591056062,1591056855
11713,Akamaru Unleashed! Who's Top Dog Now?,Season 2,Naruto,Naruto - Akamaru Unleashed! Who's Top Dog Now?,2,9,episode,TV Tokyo,1591056858,1591058244
11716,A Failure Stands Tall!,Season 2,Naruto,Naruto - A Failure Stands Tall!,2,12,episode,TV Tokyo,1591327223,1591328293
11717,Gaara vs. Rock Lee: The Power of Youth Explodes!,Season 2,Naruto,Naruto - Gaara vs. Rock Lee: The Power of Youth Explodes!,2,13,episode,TV Tokyo,1591329899,1591331837
11718,Lee's Hidden Strength: Forbidden Secret Jutsu!,Season 2,Naruto,Naruto - Lee's Hidden Strength: Forbidden Secret Jutsu!,2,14,episode,TV Tokyo,1591331840,1591333073
11719,The Fifth Gate: A Splendid Ninja is Born,Season 2,Naruto,Naruto - The Fifth Gate: A Splendid Ninja is Born,2,15,episode,TV Tokyo,1591333076,1591334298
10640,Star Mort: Rickturn of the Jerri,Season 4,Rick and Morty,Rick and Morty - Star Mort: Rickturn of the Jerri,4,10,episode,Adult Swim,1591334316,1591335821
17110,Take It Easy,Season 4,Haikyu!!,Haikyu!! - Take It Easy,4,4,episode,Tokyo Broadcasting System,1591384874,1591386629
17111,Hunger,Season 4,Haikyu!!,Haikyu!! - Hunger,4,5,episode,Tokyo Broadcasting System,1591386630,1591388230
17112,Enhancements,Season 4,Haikyu!!,Haikyu!! - Enhancements,4,6,episode,Tokyo Broadcasting System,1591461225,1591462634
17112,Enhancements,Season 4,Haikyu!!,Haikyu!! - Enhancements,4,6,episode,Tokyo Broadcasting System,1591461225,1591462634
17112,Enhancements,Season 4,Haikyu!!,Haikyu!! - Enhancements,4,6,episode,Tokyo Broadcasting System,1591461225,1591462634
17113,Return,Season 4,Haikyu!!,Haikyu!! - Return,4,7,episode,Tokyo Broadcasting System,1591469608,1591470929
17114,Challenger,Season 4,Haikyu!!,Haikyu!! - Challenger,4,8,episode,Tokyo Broadcasting System,1591470930,1591474415
17116,Battle Lines,Season 4,Haikyu!!,Haikyu!! - Battle Lines,4,10,episode,Tokyo Broadcasting System,1591498002,1591498423
17116,Battle Lines,Season 4,Haikyu!!,Haikyu!! - Battle Lines,4,10,episode,Tokyo Broadcasting System,1591498002,1591498423
17116,Battle Lines,Season 4,Haikyu!!,Haikyu!! - Battle Lines,4,10,episode,Tokyo Broadcasting System,1591498002,1591498423
17117,The Chance That Connects,Season 4,Haikyu!!,Haikyu!! - The Chance That Connects,4,11,episode,Tokyo Broadcasting System,1591498495,1591499303
17117,The Chance That Connects,Season 4,Haikyu!!,Haikyu!! - The Chance That Connects,4,11,episode,Tokyo Broadcasting System,1591498495,1591499303
17117,The Chance That Connects,Season 4,Haikyu!!,Haikyu!! - The Chance That Connects,4,11,episode,Tokyo Broadcasting System,1591498495,1591499303
17117,The Chance That Connects,Season 4,Haikyu!!,Haikyu!! - The Chance That Connects,4,11,episode,Tokyo Broadcasting System,1591499712,1591501057
17117,The Chance That Connects,Season 4,Haikyu!!,Haikyu!! - The Chance That Connects,4,11,episode,Tokyo Broadcasting System,1591499712,1591501057
17117,The Chance That Connects,Season 4,Haikyu!!,Haikyu!! - The Chance That Connects,4,11,episode,Tokyo Broadcasting System,1591499712,1591501057
17118,Vivid,Season 4,Haikyu!!,Haikyu!! - Vivid,4,12,episode,Tokyo Broadcasting System,1591501178,1591503486
17119,The Second Day,Season 4,Haikyu!!,Haikyu!! - The Second Day,4,13,episode,Tokyo Broadcasting System,1591503658,1591505273
17119,The Second Day,Season 4,Haikyu!!,Haikyu!! - The Second Day,4,13,episode,Tokyo Broadcasting System,1591503658,1591505273
17119,The Second Day,Season 4,Haikyu!!,Haikyu!! - The Second Day,4,13,episode,Tokyo Broadcasting System,1591503658,1591505273
11720,A Shadow in the Darkness: Danger Approaches Sasuke,Season 2,Naruto,Naruto - A Shadow in the Darkness: Danger Approaches Sasuke,2,16,episode,TV Tokyo,1591560379,1591561878
11721,Ebisu Returns: Naruto's Toughest Training Yet!,Season 2,Naruto,Naruto - Ebisu Returns: Naruto's Toughest Training Yet!,2,17,episode,TV Tokyo,1591561898,1591562906
11721,Ebisu Returns: Naruto's Toughest Training Yet!,Season 2,Naruto,Naruto - Ebisu Returns: Naruto's Toughest Training Yet!,2,17,episode,TV Tokyo,1591561898,1591562906
11721,Ebisu Returns: Naruto's Toughest Training Yet!,Season 2,Naruto,Naruto - Ebisu Returns: Naruto's Toughest Training Yet!,2,17,episode,TV Tokyo,1591562916,1591563211
11721,Ebisu Returns: Naruto's Toughest Training Yet!,Season 2,Naruto,Naruto - Ebisu Returns: Naruto's Toughest Training Yet!,2,17,episode,TV Tokyo,1591562916,1591563211
11722,Long Time No See: Jiraiya Returns!,Season 2,Naruto,Naruto - Long Time No See: Jiraiya Returns!,2,18,episode,TV Tokyo,1591563222,1591565314
11722,Long Time No See: Jiraiya Returns!,Season 2,Naruto,Naruto - Long Time No See: Jiraiya Returns!,2,18,episode,TV Tokyo,1591563222,1591565314
11722,Long Time No See: Jiraiya Returns!,Season 2,Naruto,Naruto - Long Time No See: Jiraiya Returns!,2,18,episode,TV Tokyo,1591574115,1591575127
11722,Long Time No See: Jiraiya Returns!,Season 2,Naruto,Naruto - Long Time No See: Jiraiya Returns!,2,18,episode,TV Tokyo,1591574115,1591575127
11723,Summoning Jutsu; Wisdom of the Toad Sage!,Season 2,Naruto,Naruto - Summoning Jutsu; Wisdom of the Toad Sage!,2,19,episode,TV Tokyo,1591575129,1591576347
11724,"A Feeling of Yearning, A Flower Full of Hope",Season 2,Naruto,"Naruto - A Feeling of Yearning, A Flower Full of Hope",2,20,episode,TV Tokyo,1591576349,1591577600
11725,Live or Die: Risk It All to Win It All!,Season 2,Naruto,Naruto - Live or Die: Risk It All to Win It All!,2,21,episode,TV Tokyo,1591577602,1591578005
11725,Live or Die: Risk It All to Win It All!,Season 2,Naruto,Naruto - Live or Die: Risk It All to Win It All!,2,21,episode,TV Tokyo,1591577602,1591578005
11725,Live or Die: Risk It All to Win It All!,Season 2,Naruto,Naruto - Live or Die: Risk It All to Win It All!,2,21,episode,TV Tokyo,1591578024,1591578900
11725,Live or Die: Risk It All to Win It All!,Season 2,Naruto,Naruto - Live or Die: Risk It All to Win It All!,2,21,episode,TV Tokyo,1591578024,1591578900
12742,WarGames,,,WarGames,,,movie,United Artists,1591578941,1591582524
12742,WarGames,,,WarGames,,,movie,United Artists,1591578941,1591582524
12742,WarGames,,,WarGames,,,movie,United Artists,1591578941,1591582524
12742,WarGames,,,WarGames,,,movie,United Artists,1591582937,1591585750
12742,WarGames,,,WarGames,,,movie,United Artists,1591582937,1591585750
12742,WarGames,,,WarGames,,,movie,United Artists,1591582937,1591585750
11726,He Flies! He Jumps! He Lurks! Chief Toad Appears!,Season 2,Naruto,Naruto - He Flies! He Jumps! He Lurks! Chief Toad Appears!,2,22,episode,TV Tokyo,1591669093,1591669267
11726,He Flies! He Jumps! He Lurks! Chief Toad Appears!,Season 2,Naruto,Naruto - He Flies! He Jumps! He Lurks! Chief Toad Appears!,2,22,episode,TV Tokyo,1591669093,1591669267
11726,He Flies! He Jumps! He Lurks! Chief Toad Appears!,Season 2,Naruto,Naruto - He Flies! He Jumps! He Lurks! Chief Toad Appears!,2,22,episode,TV Tokyo,1591678648,1591679803
11726,He Flies! He Jumps! He Lurks! Chief Toad Appears!,Season 2,Naruto,Naruto - He Flies! He Jumps! He Lurks! Chief Toad Appears!,2,22,episode,TV Tokyo,1591678648,1591679803
12505,Arrival,,,Arrival,,,movie,21 Laps Entertainment,1591729279,1591729641
12505,Arrival,,,Arrival,,,movie,21 Laps Entertainment,1591729279,1591729641
12505,Arrival,,,Arrival,,,movie,21 Laps Entertainment,1591729647,1591736771
12505,Arrival,,,Arrival,,,movie,21 Laps Entertainment,1591729647,1591736771
16029,Buy or Die?,Season 1,Megalobox,Megalobox - Buy or Die?,1,1,episode,Tokyo MX,1591751311,1591753192
16030,The Man Only Dies Once,Season 1,Megalobox,Megalobox - The Man Only Dies Once,1,2,episode,Tokyo MX,1591753200,1591754826
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591834590,1591835315
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591834590,1591835315
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591834590,1591835315
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591834590,1591835315
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591835352,1591838089
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591835352,1591838089
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591835352,1591838089
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591835352,1591838089
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591838105,1591838485
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591838105,1591838485
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591838105,1591838485
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591838105,1591838485
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591838508,1591843556
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591838508,1591843556
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591838508,1591843556
16023,Spirited Away,,,Spirited Away,,,movie,Studio Ghibli,1591838508,1591843556
22381,Let It Flow! School Festival!,Season 4,My Hero Academia,My Hero Academia - Let It Flow! School Festival!,4,23,episode,Nippon TV,1591851554,1591853112
22381,Let It Flow! School Festival!,Season 4,My Hero Academia,My Hero Academia - Let It Flow! School Festival!,4,23,episode,Nippon TV,1591851554,1591853112
22381,Let It Flow! School Festival!,Season 4,My Hero Academia,My Hero Academia - Let It Flow! School Festival!,4,23,episode,Nippon TV,1591851554,1591853112
22381,Let It Flow! School Festival!,Season 4,My Hero Academia,My Hero Academia - Let It Flow! School Festival!,4,23,episode,Nippon TV,1591851554,1591853112
22381,Let It Flow! School Festival!,Season 4,My Hero Academia,My Hero Academia - Let It Flow! School Festival!,4,23,episode,Nippon TV,1591851554,1591853112
22381,Let It Flow! School Festival!,Season 4,My Hero Academia,My Hero Academia - Let It Flow! School Festival!,4,23,episode,Nippon TV,1591851554,1591853112
11727,Hospital Besieged: The Evil Hand Revealed!,Season 2,Naruto,Naruto - Hospital Besieged: The Evil Hand Revealed!,2,23,episode,TV Tokyo,1591906463,1591906841
